orderId,customerId,item,quantity
411266586,842381881,Value2,14
674638870,232162317,Value3,5
252705373,930797290,Value4,5
729769541,389832120,Value6,4
380139897,698835613,Value3,6
540026188,625532744,Value3,9
498148414,401344479,Value4,12
652029736,877744380,Value6,17
917708377,255730504,Value6,4
493729945,912972470,Value1,15
653145001,940292116,Value5,19
405565190,558375660,Value6,13
387455242,793626521,Value1,5
652943256,243291177,Value2,4
480752600,189913482,Value3,3
105303692,945986294,Value6,14
558785955,823309363,Value6,5
150942845,513524020,Value3,8
409403518,752882389,Value1,8
41174519,65977601,Value3,19
209594091,342401414,Value2,15
474889874,75995168,Value4,18
676520253,637403946,Value2,18
530993924,369735771,Value3,16
760234807,490279958,Value5,3
946223481,690017266,Value5,19
907322270,507936420,Value4,17
525420898,246704976,Value3,16
907180291,516301995,Value4,7
3026356,27316387,Value5,4
866690186,902250613,Value3,8
69435692,392003036,Value4,4
620251496,538927329,Value6,4
976426698,221498414,Value1,12
197357192,195531412,Value4,10
692072722,618635829,Value1,9
617529712,568808539,Value1,6
830965428,806294652,Value6,19
913565496,206947757,Value4,2
898567621,999346898,Value4,10
981825092,22183417,Value1,3
854895242,125638263,Value5,4
492130426,829621706,Value1,14
344357169,825593820,Value1,13
226413620,820248325,Value6,14
696135076,682888764,Value3,9
486415856,552095018,Value3,14
479387003,977409720,Value1,17
732237388,65868389,Value5,15
981969289,245076155,Value1,20
346279902,981147576,Value4,18
179800163,474383942,Value5,7
204909937,320985162,Value4,5
54030434,904710819,Value4,17
144326913,368020459,Value4,10
645724611,159169483,Value1,4
915541892,400970094,Value3,9
163138423,214361849,Value5,8
552658284,808964399,Value5,20
350518472,130645439,Value2,3
612463941,622278196,Value2,19
798067942,653359431,Value3,2
875507820,259073573,Value4,14
397061624,405449124,Value2,16
245853086,885153638,Value6,16
816426667,742734751,Value4,1
550426315,896436722,Value6,13
826545547,321283613,Value6,3
315037471,121203362,Value1,6
267109330,411955725,Value3,18
638236950,328124622,Value1,2
897151392,18404764,Value4,3
458016334,327236334,Value3,10
65517349,527612643,Value1,3
563417549,11921773,Value5,11
711499131,524181613,Value1,13
952940960,914528677,Value1,13
171509923,665279852,Value1,17
709232867,821685392,Value5,6
735338540,118520755,Value1,7
158065963,144528599,Value5,13
455966078,666718605,Value3,10
791443966,323217249,Value4,4
119649054,948360628,Value6,2
709401335,966314345,Value2,9
313488998,390605949,Value2,6
206257979,399526024,Value5,13
107951036,81171357,Value6,3
110836740,17395867,Value5,15
570494898,688239012,Value1,12
423090733,443034411,Value1,5
396003616,113217704,Value1,19
654511187,278661242,Value6,9
76344027,640079349,Value5,20
719882385,442238559,Value5,2
316252220,6678833,Value6,16
322770001,927927861,Value3,13
139708065,276845598,Value6,17
107123241,966858378,Value3,1
208441818,597635629,Value4,14
24680208,392707713,Value1,19
837267125,368027872,Value6,11
929701804,289827584,Value2,3
164750293,829131070,Value2,13
735608573,305928083,Value4,10
595260430,546545500,Value1,10
602151434,960109229,Value2,9
98121322,801109168,Value5,1
494883729,599517049,Value2,11
811234089,331955214,Value6,14
232245196,474101566,Value5,3
308268101,542210201,Value1,18
97540312,468431430,Value5,1
556520652,703672772,Value2,8
247975860,258686015,Value2,2
816272319,183361058,Value2,19
921396244,204725123,Value5,13
148737253,540279464,Value5,13
87201715,700022152,Value1,13
852935242,746730044,Value3,19
293902568,811458683,Value1,18
751235063,896010511,Value6,2
697332337,816242119,Value3,17
436270255,702400096,Value3,3
67041214,178292043,Value3,5
383901640,539555430,Value6,19
579835243,590791890,Value2,2
122196074,303228576,Value5,3
484724677,306293548,Value5,17
788978896,866365050,Value1,6
297191394,63887305,Value3,16
117703737,442442501,Value4,15
451435008,359682912,Value1,15
441725355,565341807,Value6,1
589750170,398849303,Value6,17
354583507,942206106,Value2,5
236616202,273804492,Value3,7
123762716,814616546,Value3,9
130199778,18114309,Value5,15
796524199,610828290,Value6,10
357909640,44834161,Value4,10
970344396,175596502,Value6,4
682161688,745791735,Value1,15
974046447,335398041,Value3,10
117741092,64050231,Value2,9
271893323,987373720,Value6,10
494372314,47394202,Value2,3
417081335,494137827,Value5,17
110935335,812802967,Value2,9
310979774,179183603,Value3,13
323254280,551834743,Value3,12
189567086,890222845,Value3,4
345598663,366586280,Value2,13
151488693,419388992,Value3,1
352793159,680345842,Value1,2
731501991,296756638,Value1,8
231602671,824611351,Value4,17
802629896,897962794,Value4,11
351889588,748488702,Value1,13
414698854,527204945,Value1,14
667583571,43807775,Value3,6
220978061,713829147,Value3,2
183250158,496039496,Value5,9
717506390,827940499,Value2,19
111387819,899350309,Value6,6
69050919,653518839,Value2,5
757502459,793399203,Value5,6
325649686,80422373,Value3,4
916611151,993924812,Value1,3
373613583,224360112,Value6,12
560247741,66669707,Value1,9
244982277,48610221,Value4,9
623670155,681640306,Value2,1
876751295,95531435,Value4,2
93285373,284378247,Value4,4
505092434,869760559,Value2,16
266692582,941729695,Value5,20
686634814,671308477,Value5,17
215207107,910896920,Value6,9
242863122,478503579,Value3,13
636406283,565820311,Value5,4
744993959,236456271,Value5,16
524721945,285827926,Value1,13
941740632,827047730,Value4,4
167912085,755386088,Value2,16
485127078,422695549,Value2,17
338389483,467318707,Value3,15
862310545,803908877,Value1,12
500753796,780002582,Value6,6
522280296,738151330,Value4,7
1679608,594664383,Value3,19
172483835,674749965,Value2,1
675158528,357385981,Value4,9
367810809,247064307,Value3,12
592596954,589030390,Value4,17
864604505,1651944,Value1,17
758789411,822074365,Value3,10
186220269,694537522,Value4,19
527328507,88609141,Value2,2
19370049,537518818,Value5,2
57235028,210192443,Value4,15
1112247,799911627,Value1,1
521632977,943453494,Value3,16
256916854,279599481,Value5,6
249338262,708456632,Value5,4
23523663,855611491,Value6,20
71059737,472422459,Value2,12
358853522,650944460,Value4,16
487663943,52068484,Value6,5
455694458,351917528,Value1,15
287088207,176436484,Value2,10
625667471,135711655,Value2,8
235240658,212077973,Value2,17
118134721,373578401,Value4,2
926605349,108696859,Value3,1
606459226,987959,Value4,6
890631490,490475686,Value1,19
527620202,664288527,Value2,15
810784241,717858678,Value3,8
832371835,480106374,Value5,14
459310915,894708952,Value5,15
146711818,993318129,Value5,18
58214670,539472461,Value5,3
463858677,455847301,Value3,8
169205161,750790283,Value1,10
381785156,797683912,Value6,4
456750177,5387070,Value5,14
28541437,580496752,Value3,1
580279462,824106084,Value4,16
544998954,793940106,Value1,2
865867917,364292458,Value5,15
817520651,176298254,Value3,13
122294827,163481962,Value4,3
165836403,599814080,Value4,2
183848471,42936006,Value4,8
303846267,995344741,Value1,4
892653992,411698881,Value6,14
664122101,693016844,Value1,2
763661006,636460259,Value6,17
664557084,247911575,Value6,4
954172667,12734895,Value6,7
879756697,401906789,Value3,12
260423111,681732938,Value4,2
722855307,29343135,Value5,16
782580351,598653143,Value5,20
995612472,255448434,Value4,17
711615361,746263955,Value2,13
109288774,352116363,Value4,2
703900861,908417494,Value3,8
742247827,152216143,Value2,17
772813083,802689288,Value2,9
102895568,72580413,Value2,2
780604688,873768153,Value6,4
362822447,458354782,Value4,7
144236446,620946559,Value2,8
680709759,464858704,Value5,14
924979356,249568413,Value2,20
997391820,576675687,Value5,19
514683429,485323137,Value3,2
323714054,979393555,Value4,4
40343170,509951809,Value2,16
445894871,611179938,Value6,12
186486322,911250283,Value1,10
708819250,70978735,Value2,8
854067555,166775788,Value5,2
286993620,298482728,Value1,15
154416615,357778787,Value6,11
922247835,149368832,Value2,12
631511055,225350794,Value3,3
573719910,868850616,Value6,8
496266038,34058606,Value4,9
602258454,669982464,Value6,1
102155471,637168077,Value1,7
244841092,16342488,Value1,16
451824639,620685345,Value3,3
422808256,366429731,Value1,10
618452575,17411962,Value1,15
847919208,438663898,Value4,9
906275418,256543699,Value6,5
713260146,749010860,Value2,4
420862968,492256333,Value1,9
468571478,567200938,Value1,3
501173555,347572912,Value6,12
605814859,303534195,Value3,7
766620488,685595477,Value1,7
984113145,352174392,Value3,16
499001427,969224252,Value5,14
723212454,219626749,Value2,19
958935285,390154782,Value2,12
639024756,382898714,Value3,16
914417574,292187185,Value4,17
805656536,513223194,Value4,13
12664888,670772774,Value5,3
73592568,773049150,Value6,14
38647155,296841383,Value6,5
675890697,577961243,Value1,12
570387088,194140581,Value1,15
261116865,411775576,Value4,5
532219362,808933245,Value5,13
554096828,599627150,Value5,1
529282460,58933831,Value6,3
305831561,56387474,Value3,3
752666882,592254654,Value4,1
815863396,426397554,Value2,9
426324315,477969824,Value3,4
721058423,10049495,Value1,9
984692441,746827336,Value5,12
742200501,116857810,Value2,17
629333965,916186523,Value5,16
634632206,726342445,Value5,6
654809384,117819530,Value2,12
126848667,335402662,Value6,14
530582986,893142827,Value6,14
959694302,728452314,Value4,3
35873859,176787161,Value6,7
257116103,108387428,Value3,10
846687088,442300770,Value3,11
374678542,776654192,Value4,8
714652579,213273552,Value5,16
243113014,834248806,Value2,1
976649597,396277191,Value1,19
489702990,728533841,Value6,8
528719569,890661690,Value5,18
206189524,62579771,Value2,12
140517634,454268046,Value4,20
785290661,962775296,Value3,5
143149068,412804022,Value1,12
556370959,870486797,Value6,19
309803500,380531631,Value4,13
410826772,865972602,Value6,7
427082851,690763741,Value3,3
529167326,652295213,Value6,3
879375206,898428673,Value2,15
732419977,95374450,Value5,15
919360741,581153456,Value2,13
206863422,547576027,Value6,13
614610522,975084854,Value4,13
341628251,162741222,Value5,11
982146671,876913721,Value3,4
181674268,632150112,Value1,15
299342241,829947432,Value3,5
115321819,886771114,Value5,9
981344685,345455914,Value5,13
446684788,450636693,Value2,14
714989342,712254306,Value5,11
704035865,304747987,Value3,11
990909211,253423653,Value3,20
420371124,108099404,Value3,7
693453965,933643299,Value1,19
459479310,328689097,Value3,3
777195512,703398886,Value3,19
810935504,239594198,Value1,13
131267368,627566465,Value2,7
335023979,721393639,Value6,15
533065223,42192459,Value5,18
239781713,697800153,Value5,14
53682546,724512739,Value5,19
203199026,491447496,Value2,8
721470022,779819572,Value3,12
224673149,711793494,Value3,11
619344649,65705479,Value4,10
226567459,474803997,Value6,16
990989614,822744758,Value3,15
825505083,927445758,Value2,5
547092887,228252226,Value6,16
608408459,606502176,Value1,9
844567101,81565070,Value6,5
357876131,690565254,Value4,15
773801231,920318233,Value6,2
422878741,269187145,Value2,19
164432169,337207900,Value2,8
564262239,132873806,Value5,3
473785050,454783715,Value2,7
807818880,806840556,Value4,9
703059557,705745894,Value1,19
837722608,587091625,Value5,17
185293328,51884223,Value2,15
638604808,675897053,Value3,15
830721197,49525435,Value5,1
664088567,818683366,Value2,14
177609919,881364360,Value3,2
481967306,297158419,Value5,19
156447721,495482327,Value5,18
699114117,723736794,Value4,14
961194320,343380913,Value6,18
842153563,434155725,Value1,2
203323104,891894984,Value3,3
356215755,51204094,Value6,17
237546915,845464143,Value1,2
832116748,751672381,Value4,9
401874819,522731277,Value1,18
726606116,161787238,Value5,12
686154024,979737873,Value4,11
248044432,164999417,Value4,10
118242167,759233888,Value6,19
40772523,407156546,Value6,8
79036487,588828369,Value2,16
427928283,120174391,Value6,5
262581814,115842682,Value6,3
260565721,506127899,Value6,8
551826449,814216734,Value3,17
733407811,210510941,Value5,8
759591486,59561740,Value3,9
28325374,648609713,Value5,14
324071067,582619169,Value3,9
80480789,421652583,Value6,16
261921823,188122253,Value3,19
676234137,607149757,Value5,9
333059631,669976622,Value2,9
171909931,650619242,Value5,15
401760175,952590778,Value6,11
332554736,729283867,Value3,20
708738778,604614478,Value3,10
633140349,731066898,Value5,6
930330197,900553486,Value3,7
69535673,459603460,Value2,19
120719359,655254365,Value1,13
560861721,402245141,Value4,1
838215138,841693480,Value5,1
714981472,950185844,Value1,11
462094822,769192323,Value4,18
213184080,788143095,Value5,11
71014269,672626366,Value1,13
362637481,481652586,Value2,6
596936833,921992549,Value1,14
167356,116718583,Value3,20
89956602,52534071,Value1,15
610578993,59785415,Value2,5
577010394,349234202,Value5,2
172969760,131524543,Value5,7
243269560,472281405,Value5,16
364224647,305578701,Value6,6
57351459,227851940,Value1,20
947314817,904099279,Value6,4
706031342,837350051,Value3,9
246722192,264976039,Value1,12
973270740,375899471,Value3,14
465881954,331923221,Value4,17
800704672,751221058,Value5,4
569608770,488656729,Value3,9
200702935,526450185,Value5,10
376050522,344216578,Value3,3
15945246,841886410,Value2,6
649631615,651985865,Value5,20
824714536,501990297,Value5,6
243678452,526353268,Value6,13
799702499,502517259,Value4,19
711100144,516570790,Value6,10
874052155,945307243,Value6,19
635633472,789074235,Value3,15
261117394,192826954,Value3,9
367958995,705280202,Value3,16
97525621,455111406,Value2,2
358558125,929834998,Value6,12
798846070,145187034,Value1,15
5403444,677304150,Value6,12
683131593,92545538,Value2,13
900079151,397935164,Value2,11
898994898,256959235,Value6,13
752791384,881688022,Value1,13
201822357,6188927,Value5,20
842558520,28125622,Value2,13
909476387,218495957,Value3,13
960296663,641032272,Value3,10
616804584,935825986,Value6,18
682557851,960530477,Value3,7
777329903,472912500,Value4,5
38384343,905832031,Value4,4
372168713,60587699,Value4,10
568491574,300220961,Value4,9
864124048,704597916,Value4,4
731918685,954167256,Value2,13
615012855,754533084,Value3,15
851405571,73465588,Value1,1
399577734,277248095,Value3,17
802153400,788057064,Value3,1
516502971,97316591,Value1,9
340459219,171388920,Value1,5
597288274,899424369,Value5,17
161589870,953687827,Value4,11
261309732,669374859,Value1,6
485408976,113631876,Value2,20
636467842,705045502,Value5,2
695000608,385372074,Value2,5
524286057,410363835,Value4,18
833216517,954761657,Value5,9
213512101,432481399,Value3,17
248965785,703352837,Value1,17
735742260,624582269,Value6,2
252060224,99935041,Value4,10
863680608,231381651,Value3,18
699531679,100429839,Value3,15
75372594,329376056,Value6,4
865860394,315651923,Value6,1
134340645,279016729,Value5,18
254874917,637020347,Value6,17
868159824,506021359,Value6,10
205957051,333495273,Value6,2
927566147,650072710,Value6,17
418051549,729440396,Value1,2
132634045,861837097,Value5,13
403452328,988338627,Value6,2
935976900,812397131,Value3,4
812018767,756555199,Value1,16
805832500,765150800,Value3,13
999062871,265194247,Value3,20
228384249,246612405,Value2,18
865762630,276501590,Value2,12
713901461,458578888,Value6,11
711653600,228687487,Value3,2
267470409,623245173,Value1,18
947436826,998248871,Value1,13
330191194,329396658,Value4,15
171055544,958308875,Value1,14
927586630,608257375,Value3,17
829335502,632013416,Value2,9
192229045,627627158,Value6,18
516445265,673534078,Value5,1
997018872,923736692,Value3,1
784327218,676787634,Value2,20
349807015,351360801,Value2,10
570424185,468819244,Value1,11
676702377,723621630,Value2,4
54027304,645079409,Value3,4
673289000,22049528,Value5,11
20362674,780243619,Value3,20
327602125,588569276,Value3,18
473510653,242720609,Value4,6
639819897,908465704,Value5,15
391320526,147481684,Value6,7
701350729,430971384,Value3,14
182769318,157599984,Value5,14
8753971,446307235,Value3,15
830509982,317799537,Value4,7
765239323,937462553,Value5,6
543389869,682123538,Value6,10
463238436,700664318,Value2,2
949469296,85645736,Value2,6
464619362,377532346,Value5,9
315018915,197961783,Value4,16
743265008,798063023,Value5,20
484755536,240968649,Value6,7
546610860,342593061,Value1,18
623006147,119937358,Value4,13
404415145,232455302,Value5,10
206751499,486965832,Value2,13
821877309,972069732,Value5,4
716208572,564386293,Value2,7
939198238,632400304,Value3,1
640589716,860005801,Value1,7
160880170,687186618,Value6,10
444597229,476282177,Value3,13
261685264,985440287,Value2,10
20720627,112758735,Value6,17
526662896,599481174,Value1,8
541767275,203652876,Value1,5
409980380,408863499,Value3,10
957240997,753481781,Value5,18
104311658,530792028,Value4,10
119631933,498460614,Value1,2
270595724,269921935,Value2,8
872284105,851315586,Value4,20
784049013,325751836,Value5,19
714378789,12331883,Value2,18
159536807,705430467,Value4,19
352535781,748719983,Value6,14
104356380,598503870,Value4,13
335404741,97859795,Value6,17
517512660,400001412,Value3,1
552862703,739230056,Value4,2
927846877,457534582,Value1,12
676989308,343848500,Value2,11
217814944,265650981,Value1,17
34840860,993862630,Value2,16
910640017,543325102,Value6,13
45818512,373963088,Value1,20
160956928,542017141,Value4,20
171116279,427208582,Value6,10
150664545,353304948,Value1,18
710531184,477336551,Value2,16
796992064,379997037,Value5,7
88295079,186077666,Value1,14
491349864,837704505,Value4,16
273182333,827150359,Value6,8
941283736,180371057,Value1,1
713817170,122948785,Value1,18
715350630,572412874,Value4,14
624388174,796690001,Value3,5
505768939,863089046,Value2,15
876703069,243715324,Value2,17
743144634,814011055,Value3,16
433659431,505669634,Value2,13
782493311,152691023,Value4,4
845513062,704265241,Value5,10
891996627,508041848,Value5,7
105316525,921019373,Value3,2
14913197,547820216,Value1,4
407629736,774743762,Value3,4
789602490,848044262,Value3,12
963832922,250555685,Value3,13
16656118,6648513,Value5,8
352504967,60004573,Value2,20
524854839,741834141,Value3,1
233924348,549178715,Value5,19
372101263,450506062,Value4,17
310706061,68287693,Value1,16
226786298,225317954,Value6,8
374518031,980326958,Value3,5
720040730,587743700,Value3,10
851927039,833903233,Value3,9
310728302,783981008,Value6,5
76502704,377507605,Value3,10
178014762,238733113,Value1,2
180190780,602710072,Value1,1
930234379,639789390,Value3,6
715075343,722417662,Value5,7
614575212,131283751,Value5,16
858882928,956657600,Value1,15
858896940,318193148,Value5,11
827840994,868366126,Value3,14
41739037,763800174,Value3,18
471306588,931609891,Value5,7
584199196,352772187,Value5,11
515682956,319079718,Value5,1
671967929,71300381,Value1,14
181891793,363920988,Value5,6
414994195,73281338,Value5,11
109705550,976013936,Value1,10
827485816,960496078,Value1,17
796737611,145191383,Value5,16
679903737,168126058,Value6,3
108454716,568625999,Value1,12
622632764,876764972,Value5,15
765009432,126912277,Value2,17
899094925,689743325,Value5,8
779254586,885412728,Value5,15
224411282,261107263,Value6,9
283260212,504694318,Value2,11
660595872,463203954,Value4,12
213716241,105956823,Value4,15
260177824,995786528,Value2,11
90146535,598787397,Value5,16
851610918,454492400,Value6,20
454794958,793443713,Value1,2
359911796,45856661,Value5,11
353142741,233611174,Value6,5
572897556,224301068,Value5,20
904253337,329795126,Value1,13
685548293,582727768,Value5,15
769442281,970295781,Value5,6
453448921,109391652,Value5,11
35044610,903097247,Value1,6
90880210,709333948,Value3,17
968425479,35104862,Value3,14
577347779,861979529,Value2,3
809394439,550369838,Value3,20
831628941,574120819,Value6,17
713893998,409429026,Value4,11
394452978,207384207,Value6,16
768960958,893000451,Value3,14
684618690,637593746,Value3,14
234751951,845163720,Value1,16
600131488,130838818,Value5,14
963424999,716010213,Value1,8
847403246,536193690,Value5,8
13369225,990593649,Value5,19
588890719,328263588,Value5,2
822900468,782946992,Value6,6
647472011,484363540,Value4,16
753379670,674784554,Value5,5
841290939,687951603,Value4,10
377045744,827390336,Value5,14
651636030,149271112,Value3,16
256834338,891596365,Value3,10
585382295,485485343,Value3,5
159322046,725446471,Value4,9
130168738,72696878,Value2,18
238541468,571999684,Value1,8
532622153,248224082,Value1,12
717503257,256746360,Value5,8
590110963,98613684,Value1,4
450673687,580044319,Value2,1
717333777,720893992,Value6,8
504539652,16098136,Value6,4
171749388,809637150,Value2,9
617103664,248722645,Value6,4
992113045,656399968,Value3,12
921569781,183143303,Value4,7
118727803,507425791,Value2,9
911987799,242185475,Value1,6
989230206,474536154,Value4,18
184887483,591427809,Value4,8
356891188,713601074,Value6,4
882752720,920182600,Value4,9
2792258,830125079,Value6,3
102129980,894161205,Value2,3
614795184,88355469,Value1,4
11903191,467641436,Value4,13
746980497,620351511,Value4,5
1396595,401640415,Value5,2
473967664,993426322,Value3,8
500518364,804379532,Value2,14
374270542,852166386,Value4,3
565074012,363945217,Value1,11
973240117,254465926,Value3,9
187739974,842584691,Value6,20
429551926,522843539,Value1,6
670977182,471767645,Value3,8
838949447,934630856,Value6,19
58101903,132063808,Value4,3
230942828,718893123,Value4,13
730741348,625306497,Value1,3
163614065,71881448,Value1,6
989418214,213640200,Value6,7
460822744,818053519,Value5,10
749831667,801119464,Value3,17
326567175,913066831,Value1,11
829128991,278784625,Value4,14
585354868,820150977,Value4,10
900956978,384141098,Value3,3
142910930,314932820,Value2,5
426060327,700810892,Value1,5
47473850,67908176,Value4,16
31501316,870177000,Value3,10
462351324,576916766,Value6,13
424912220,988357834,Value4,20
779988584,378531398,Value4,18
61899035,569523644,Value4,3
203468174,927804855,Value1,18
80483771,438270611,Value1,2
125237620,855235137,Value4,20
827340148,180565686,Value6,2
272190511,309304776,Value3,6
79175103,647757517,Value3,5
455441820,766849390,Value4,14
414970344,237788979,Value5,10
892714131,889198348,Value6,5
405039024,73010325,Value2,6
836283516,154947156,Value3,4
528206911,276746472,Value3,13
292011229,30721488,Value2,8
47921024,302985188,Value4,14
53311346,874571913,Value3,8
966388553,148361434,Value2,14
849660166,593435566,Value2,20
413312799,272047730,Value5,2
820530140,486331826,Value1,7
692810501,531772271,Value6,20
383042674,324771931,Value4,2
953696152,448112999,Value4,14
803920362,625781436,Value4,14
598181063,933057437,Value1,7
895217454,847268153,Value2,8
547533928,396477524,Value1,14
737475960,176547186,Value2,11
253121637,138145243,Value4,3
267220042,304919922,Value2,12
67584253,873472294,Value6,9
291555933,6483905,Value5,9
373809047,48131556,Value3,15
902496003,391906825,Value5,6
196896486,281572182,Value1,5
973986243,933826146,Value4,13
669578728,374500667,Value3,2
255972174,515612445,Value6,19
537290567,470032780,Value3,12
244076411,472921865,Value3,13
461028470,264712207,Value4,4
567499408,599509424,Value1,20
861740812,636839668,Value6,17
749721837,77859299,Value5,16
883097112,404268531,Value4,14
266263945,805765768,Value6,2
308922314,574651655,Value1,10
907506734,250453953,Value1,11
285955111,577400253,Value6,2
998841054,720494054,Value4,12
511817571,394701740,Value2,14
754211575,536313627,Value4,11
564994758,11764294,Value5,20
248306022,590976406,Value3,3
28884236,582347941,Value6,7
470889459,991988435,Value2,13
968433875,259336318,Value2,3
886991072,659278696,Value2,7
974524593,139325534,Value1,10
183450142,599131881,Value6,4
446241971,266472759,Value5,20
580255077,746862959,Value2,14
745246882,147446752,Value6,19
364150577,776357633,Value5,19
904969182,796674879,Value4,7
983034960,221059600,Value6,2
69254042,619412057,Value6,13
396789805,281250500,Value6,11
509900878,196648350,Value3,8
77150051,528074031,Value1,18
511145498,528369255,Value4,9
845296937,169451494,Value1,3
915971141,548601917,Value6,19
378917118,130416002,Value6,8
526531692,790168942,Value4,19
853123715,69400862,Value5,3
35101058,756461615,Value2,5
516098271,597378091,Value3,20
786901421,689880695,Value4,12
609311429,90070445,Value1,11
491283825,920505500,Value2,19
296235699,748290951,Value2,5
230908407,300576250,Value5,3
360907909,991370853,Value5,7
478821840,178087929,Value5,9
886712755,274138444,Value2,17
528201031,475501013,Value5,2
226358473,8278229,Value3,3
431500901,495931172,Value1,16
719259527,805903310,Value4,20
282054770,595701023,Value3,20
318070360,472726004,Value6,17
970880095,859023026,Value3,3
761676157,598291524,Value3,16
827724541,683624376,Value3,10
412988352,219292396,Value5,3
713647360,611827177,Value4,4
761965347,447840785,Value4,15
379087356,595070153,Value4,7
134390421,599815380,Value5,12
167752787,599316385,Value2,15
217030951,328870457,Value6,19
945859984,849562535,Value1,20
994102338,418414372,Value2,9
888734918,576637507,Value1,19
649126807,528000118,Value4,18
117488226,756029187,Value5,18
791049290,271521569,Value1,19
582722610,353959464,Value3,6
926671332,17771927,Value2,6
599959376,800203515,Value3,11
692499649,826519210,Value4,13
603031574,538842777,Value6,12
265893320,678727873,Value4,10
113868418,55287338,Value2,8
733313808,353394358,Value4,9
473478914,381433695,Value5,17
8865681,212560397,Value6,2
316837728,329389238,Value5,9
848505634,806722041,Value1,10
387920648,689899960,Value5,10
791234706,681729916,Value3,11
758698347,437074268,Value2,12
85158228,13181594,Value2,18
980931010,839877528,Value2,18
382081124,834807651,Value1,6
882356512,454301337,Value1,11
884404566,905099992,Value1,17
256273789,386854218,Value2,8
292260893,772169999,Value2,6
684281663,783618648,Value6,3
120743257,166709363,Value4,4
50620189,423483446,Value4,9
292747901,887228703,Value6,18
864623257,663545841,Value1,14
733203793,449303261,Value3,19
698067591,894275117,Value6,4
572762698,37165316,Value3,16
527005522,508675373,Value2,12
843318205,803641745,Value2,16
537645386,860965870,Value6,16
782308740,546805273,Value6,1
111449834,226582804,Value4,3
72421004,522402387,Value2,13
741978668,823059235,Value6,20
792018503,451889363,Value1,9
943628991,885605215,Value1,17
542499722,60703382,Value4,12
146575106,217293377,Value3,19
746607505,926996473,Value3,13
539135642,335370029,Value6,16
175447829,660513605,Value1,10
667482962,725665869,Value1,18
155526569,992523946,Value1,9
763439229,32668696,Value4,12
128472941,654364365,Value4,13
857216820,363778567,Value1,6
829121819,623519318,Value2,17
363556488,760266433,Value1,8
226687308,75253506,Value2,5
724009049,150944450,Value4,5
713385799,943116962,Value1,10
336120027,668047517,Value1,20
902777855,395489373,Value4,7
732603047,527135888,Value3,12
704892141,363621125,Value4,2
122403363,801930627,Value4,8
124919266,271408950,Value5,10
309424838,492967893,Value3,8
560358207,311347713,Value4,19
709527611,631431248,Value2,18
720483504,452456367,Value1,14
607279602,435229987,Value1,3
650066742,413075125,Value1,11
304681941,182927963,Value2,15
803255641,617560537,Value5,20
465117256,479329471,Value4,3
512846721,287631226,Value5,18
519281015,165374088,Value1,14
644984114,787284905,Value2,16
568656786,904225434,Value3,4
66556317,193961535,Value3,14
203741585,611542340,Value5,13
763222399,366597725,Value2,19
871552116,484390571,Value5,18
381814068,935054074,Value5,6
25154357,818423661,Value6,5
76768133,598180959,Value2,2
891217826,835176095,Value5,15
751007807,312605555,Value2,20
548988210,928384568,Value4,11
798549831,34022636,Value3,4
196384402,605677289,Value5,10
499491073,60957401,Value2,15
121781279,965351007,Value5,1
242570559,813198876,Value5,18
36895793,135248958,Value4,1
394890099,928365897,Value2,17
727046107,658807595,Value1,6
523615917,466080861,Value5,7
66690444,578351665,Value1,10
712013526,226703957,Value1,9
458266887,68361006,Value3,15
90914208,635444918,Value1,4
48364862,35581564,Value6,6
597623662,716140991,Value1,1
135689504,847576734,Value1,5
7311395,378730959,Value2,19
61760410,790476717,Value6,5
497616125,550694016,Value4,11
78349194,225219602,Value4,8
562641126,426594178,Value3,14
257985589,616329087,Value5,12
19758978,214099457,Value5,18
711640242,221150884,Value4,7
921510830,772880904,Value1,20
314300347,281885679,Value4,3
977857974,546093916,Value5,10
710816338,743716348,Value1,5
983803031,762676447,Value3,16
779371040,170792461,Value1,3
819799518,677610725,Value3,6
523865624,725431438,Value6,3
617349448,94528459,Value5,1
298269276,233228073,Value3,16
521742213,638885922,Value5,16
141726996,353740567,Value4,1
214721091,740735947,Value6,4
834967358,174149610,Value1,5
552707156,996984877,Value5,13
843441918,640921754,Value2,6
939083678,425687138,Value5,7
494828356,378883305,Value3,3
140832734,339135930,Value2,10
164947824,903452451,Value5,1
383343461,707402553,Value4,15
390336746,894579179,Value5,19
285837511,11927572,Value5,19
889203231,363291078,Value6,12
559446135,136306326,Value4,1
767822918,122941386,Value4,16
21199658,421394392,Value1,5
168087640,669832434,Value1,19
873598197,775113701,Value3,6
811384504,729892720,Value3,19
918451125,132693599,Value1,13
39496503,191768299,Value3,3
114081988,399505962,Value4,9
650526337,439179907,Value1,20
168559207,338866312,Value2,10
422532215,547180060,Value4,15
650830817,882516912,Value2,6
312573958,735037462,Value6,5
17352064,202782040,Value5,5
788292518,252721877,Value3,14
880887151,932088902,Value2,15
782875393,968511331,Value3,18
372666655,621142131,Value6,8
272275658,822101638,Value6,10
367133871,24239441,Value3,13
180718042,843469492,Value3,19
311129183,579475758,Value6,9
357501758,745120635,Value4,15
75532338,953854655,Value5,8
510335987,283797105,Value5,1
349540465,888222744,Value5,6
783027636,464094509,Value3,11
710124279,434966119,Value6,14
661355585,690174802,Value5,12
696220158,896370889,Value1,17
79540265,114178612,Value6,17
491269747,183648840,Value6,16
